06/25/00	0	Reform	
06/25/00	0.9921722114	Rep	
06/26/00	0.5044074437	Dem	
06/26/00	0.007843137255	Reform	
06/26/00	0.9844357977	Rep	
06/27/00	0.4955925563	Dem	
06/27/00	0.01606425703	Reform	
06/27/00	0.9865900383	Rep	
06/28/00	0.4851485149	Dem	
06/28/00	0.01425661914	Reform	
06/28/00	1	Rep	
06/29/00	0.4820717131	Dem	
06/29/00	0	Reform	
06/29/00	0.9867172676	Rep	
06/30/00	0.4804804805	Dem	
06/30/00	1	Reform	
06/30/00	0.9848197343	Rep	
07/01/00	0	Dem	
07/01/00	0.01673640167	Reform	
07/01/00	0.9854014599	Rep	
07/02/00	0.4667328699	Dem	
07/02/00	0.01639344262	Reform	
07/02/00	1	Rep	
07/03/00	0.4752475248	Dem	
07/03/00	0	Reform	
07/03/00	1	Rep	
07/04/00	1	Dem	
07/04/00	0	Reform	
07/04/00	0	Rep	
07/05/00	0.4712301587	Dem	
07/05/00	0	Reform	
07/05/00	0.9907063197	Rep	
07/06/00	0.4711729622	Dem	
07/06/00	0.01048218029	Reform	
07/06/00	0.990689013	Rep	
07/07/00	0.4734202608	Dem	
07/07/00	0.01052631579	Reform	
07/07/00	0.9905660377	Rep	
07/08/00	0.4728370221	Dem	
07/08/00	0.01048218029	Reform	
07/08/00	0.9886792453	Rep	
07/09/00	1	Dem	
07/09/00	0.01252609603	Reform	
07/09/00	0	Rep	
07/10/00	0.4706467662	Dem	
07/10/00	0.01046025105	Reform	
07/10/00	0.990689013	Rep	
07/11/00	0.4739478958	Dem	
07/11/00	0.01030927835	Reform	
07/11/00	0.9905660377	Rep	
07/12/00	0.4743083004	Dem	
07/12/00	0.009009009009	Reform	
07/12/00	0.990689013	Rep	
07/13/00	0.5159474672	Dem	
07/13/00	0.01030927835	Reform	
07/13/00	0.990403071	Rep	
07/14/00	0.4848484848	Dem	
07/14/00	0.009900990099	Reform	
07/14/00	0.9845559846	Rep	
07/15/00	0.499001996	Dem	
07/15/00	0.01550387597	Reform	
07/15/00	0.9843137255	Rep	
07/16/00	0.503968254	Dem	
07/16/00	0.015625	Reform	
07/16/00	0.9881422925	Rep	
07/17/00	0.5014925373	Dem	
07/17/00	0.01185770751	Reform	
07/17/00	0.9901185771	Rep	
07/18/00	0.499001996	Dem	
07/18/00	0.009861932939	Reform	
07/18/00	0.9901380671	Rep	
07/19/00	0.500998004	Dem	
07/19/00	0.01004016064	Reform	
07/19/00	0.9727626459	Rep	
07/20/00	0.4681861349	Dem	
07/20/00	0.02729044834	Reform	
07/20/00	0.985915493	Rep	
07/21/00	0.4825918762	Dem	
07/21/00	0.0157790927	Reform	
07/21/00	0.9780621572	Rep	
07/22/00	0.4825918762	Dem	
07/22/00	1	Reform	
07/22/00	1	Rep	
07/23/00	0	Dem	
07/23/00	0	Reform	
07/23/00	0.9824902724	Rep	
07/24/00	0.4866732478	Dem	
07/24/00	0.01810865191	Reform	
07/24/00	0.9904761905	Rep	
07/25/00	0.4865403789	Dem	
07/25/00	0.01026694045	Reform	
07/25/00	0.9884836852	Rep	
07/26/00	0.47960199	Dem	
07/26/00	0.01207243461	Reform	
07/26/00	0.9830827068	Rep	
07/27/00	0.4766990291	Dem	
07/27/00	0.01789264414	Reform	
07/27/00	1	Rep	
07/28/00	0.4847890088	Dem	
07/28/00	0	Reform	
07/28/00	0.988700565	Rep	
07/29/00	0.4639376218	Dem	
07/29/00	1	Reform	
07/29/00	0.990990991	Rep	
07/30/00	0	Dem	
07/30/00	0.01046025105	Reform	
07/30/00	0.9908256881	Rep	
07/31/00	0.4687809713	Dem	
07/31/00	0.01043841336	Reform	
07/31/00	0.9907578558	Rep	
08/01/00	0.4693069307	Dem	
08/01/00	0.0103950104	Reform	
08/01/00	0.9907578558	Rep	
08/02/00	0.476	Dem	
08/02/00	0.01	Reform	
08/02/00	0.984962406	Rep	
08/03/00	0.4782608696	Dem	
08/03/00	0.01606425703	Reform	
08/03/00	0.989010989	Rep	
08/04/00	0.4757281553	Dem	
08/04/00	0.01224489796	Reform	
08/04/00	0.9908256881	Rep	
08/05/00	0.4796828543	Dem	
08/05/00	0.01041666667	Reform	
08/05/00	0.9905660377	Rep	
08/06/00	0.475	Dem	
08/06/00	0.01020408163	Reform	
08/06/00	0.9905660377	Rep	
08/07/00	0.4685990338	Dem	
08/07/00	0.0101010101	Reform	
08/07/00	0.990990991	Rep	
08/08/00	0.4761904762	Dem	
08/08/00	0.01020408163	Reform	
08/08/00	0.9908088235	Rep	
08/09/00	0.4816285998	Dem	
08/09/00	0.01012145749	Reform	
08/09/00	0.9886363636	Rep	
08/10/00	0.4827245805	Dem	
08/10/00	0.01209677419	Reform	
08/10/00	0.9905482042	Rep	
08/11/00	0.4803921569	Dem	
08/11/00	0.01004016064	Reform	
08/11/00	0.9906542056	Rep	
08/12/00	0.4833333333	Dem	
08/12/00	0.01014198783	Reform	
08/12/00	0.9906015038	Rep	
08/13/00	0.4836471754	Dem	
08/13/00	0.01018329939	Reform	
08/13/00	0.9923809524	Rep	
08/14/00	0.478817734	Dem	
08/14/00	0.008196721311	Reform	
08/14/00	0.9906367041	Rep	
08/15/00	0.4680851064	Dem	
08/15/00	0.01063829787	Reform	
08/15/00	0.9927797834	Rep	
08/16/00	0.4545454545	Dem	
08/16/00	0.008695652174	Reform	
08/16/00	0.9911190053	Rep	
08/17/00	0.443148688	Dem	
08/17/00	0.0110619469	Reform	
08/17/00	0.991349481	Rep	
08/18/00	0.4331395349	Dem	
08/18/00	0.01098901099	Reform	
08/18/00	0.9915254237	Rep	
08/19/00	0.4289799809	Dem	
08/19/00	0.01075268817	Reform	
08/19/00	0.9917218543	Rep	
08/20/00	0.4343720491	Dem	
08/20/00	0.01052631579	Reform	
08/20/00	0.9933665008	Rep	
08/21/00	0.4549854792	Dem	
08/21/00	0.00826446281	Reform	
08/21/00	0.9911971831	Rep	
08/22/00	0.4719764012	Dem	
08/22/00	0.01033057851	Reform	
08/22/00	0.9907749077	Rep	
08/23/00	0.4673170732	Dem	
08/23/00	0.01043841336	Reform	
08/23/00	0.9891304348	Rep	
08/24/00	0.4730538922	Dem	
08/24/00	0.01244813278	Reform	
08/24/00	0.9887640449	Rep	
08/25/00	0.4750499002	Dem	
08/25/00	0.0119760479	Reform	
08/25/00	0.9887218045	Rep	
08/26/00	0.4862475442	Dem	
08/26/00	0.01234567901	Reform	
08/26/00	0.9924098672	Rep	
08/27/00	0.4747774481	Dem	
08/27/00	0.00824742268	Reform	
08/27/00	0.9888268156	Rep	
08/28/00	0.4748272458	Dem	
08/28/00	0.01204819277	Reform	
08/28/00	0.987012987	Rep	
08/29/00	0.4856860809	Dem	
08/29/00	0.01397205589	Reform	
08/29/00	0.9886148008	Rep	
08/30/00	0.4900793651	Dem	
08/30/00	0.01165048544	Reform	
08/30/00	0.9884615385	Rep	
08/31/00	0.5004916421	Dem	
08/31/00	0.01156069364	Reform	
08/31/00	0.986407767	Rep	
09/01/00	0.4970930233	Dem	
09/01/00	0.01340996169	Reform	
09/01/00	0.9923518164	Rep	
09/02/00	0.5073891626	Dem	
09/02/00	0.007889546351	Reform	
09/02/00	0.9881422925	Rep	
09/03/00	0.5014955135	Dem	
09/03/00	0.01167315175	Reform	
09/03/00	0.9900990099	Rep	
09/04/00	0.504468719	Dem	
09/04/00	0.009560229446	Reform	
09/04/00	0.9881188119	Rep	
09/05/00	0.5108481262	Dem	
09/05/00	0.009900990099	Reform	
09/05/00	0.9880478088	Rep	
09/06/00	0.5514705882	Dem	
09/06/00	0.0101010101	Reform	
09/06/00	0.9898580122	Rep	
09/07/00	0.5505617978	Dem	
09/07/00	0.008210180624	Reform	
09/07/00	0.9937888199	Rep	
09/08/00	0.5790987536	Dem	
09/08/00	0.005190311419	Reform	
09/08/00	0.9932126697	Rep	
09/09/00	0.567061144	Dem	
09/09/00	0.005244755245	Reform	
09/09/00	0.9932126697	Rep	
09/10/00	0.558390579	Dem	
09/10/00	0.004983388704	Reform	
09/10/00	0.9933774834	Rep	
09/11/00	0.5737547893	Dem	
09/11/00	0.004983388704	Reform	
09/11/00	0.9933035714	Rep	
09/12/00	0.5754082613	Dem	
09/12/00	0.004983388704	Reform	
09/12/00	0.9954954955	Rep	
09/13/00	0.5781853282	Dem	
09/13/00	0.003189792663	Reform	
09/13/00	0.9931818182	Rep	
09/14/00	0.5998080614	Dem	
09/14/00	0.004594180704	Reform	
09/14/00	0.9928571429	Rep	
09/15/00	0.6262042389	Dem	
09/15/00	0.004424778761	Reform	
09/15/00	0.9923273657	Rep	
09/16/00	0.6398104265	Dem	
09/16/00	0.004552352049	Reform	
09/16/00	0.9921671018	Rep	
09/17/00	0.6488625124	Dem	
09/17/00	0.003994673768	Reform	
09/17/00	0.9916201117	Rep	
09/18/00	0.6887661142	Dem	
09/18/00	0.004103967168	Reform	
09/18/00	0.9941176471	Rep	
09/19/00	0.6691176471	Dem	
09/19/00	0.002857142857	Reform	
09/19/00	0.989010989	Rep	
09/20/00	0.6160635481	Dem	
09/20/00	0.006230529595	Reform	
09/20/00	0.9908883827	Rep	
09/21/00	0.5973782772	Dem	
09/21/00	0.006134969325	Reform	
09/21/00	0.9907834101	Rep	
09/22/00	0.6189111748	Dem	
09/22/00	0.006451612903	Reform	
09/22/00	0.9925373134	Rep	
09/23/00	0.6068965517	Dem	
09/23/00	0.00487012987	Reform	
09/23/00	0.9925373134	Rep	
09/24/00	0.5998043053	Dem	
09/24/00	0.004926108374	Reform	
09/24/00	0.99031477	Rep	
09/25/00	0.5906432749	Dem	
09/25/00	0.006688963211	Reform	
09/25/00	0.9905660377	Rep	
09/26/00	0.5744680851	Dem	
09/26/00	0.006734006734	Reform	
09/26/00	0.990990991	Rep	
09/27/00	0.5767350929	Dem	
09/27/00	0.006814310051	Reform	
09/27/00	0.9908466819	Rep	
09/28/00	0.5704500978	Dem	
09/28/00	0.006633499171	Reform	
09/28/00	0.9909706546	Rep	
09/29/00	0.579303675	Dem	
09/29/00	0.006968641115	Reform	
09/29/00	0.9931506849	Rep	
09/30/00	0.5539358601	Dem	
09/30/00	0.005163511188	Reform	
09/30/00	0.9935064935	Rep	
10/01/00	0.5700197239	Dem	
10/01/00	0.004784688995	Reform	
10/01/00	0.993166287	Rep	
10/02/00	0.5931558935	Dem	
10/02/00	0.004594180704	Reform	
10/02/00	0.9930394432	Rep	
10/03/00	0.597976081	Dem	
10/03/00	0.004531722054	Reform	
10/03/00	0.9954441913	Rep	
10/04/00	0.6423001949	Dem	
10/04/00	0.002849002849	Reform	
10/04/00	0.9945799458	Rep	
10/05/00	0.6666666667	Dem	
10/05/00	0.002915451895	Reform	
10/05/00	0.9943181818	Rep	
10/06/00	0.66796875	Dem	
10/06/00	0.002919708029	Reform	
10/06/00	0.9941520468	Rep	
10/07/00	0.643126177	Dem	
10/07/00	0.00296735905	Reform	
10/07/00	0.9973684211	Rep	
10/08/00	0.5989304813	Dem	
10/08/00	0.001519756839	Reform	
10/08/00	0.9955752212	Rep	
10/09/00	0.5989061076	Dem	
10/09/00	0.003189792663	Reform	
10/09/00	0.9954751131	Rep	
10/10/00	0.5824790308	Dem	
10/10/00	0.003267973856	Reform	
10/10/00	0.9955555556	Rep	
10/11/00	0.5754716981	Dem	
10/11/00	0.00350877193	Reform	
10/11/00	0.9955752212	Rep	
10/12/00	0.5477338476	Dem	
10/12/00	0.003590664273	Reform	
10/12/00	0.9957537155	Rep	
10/13/00	0.5430528376	Dem	
10/13/00	0.003533568905	Reform	
10/13/00	0.9957356077	Rep	
10/14/00	0.5402298851	Dem	
10/14/00	0.003802281369	Reform	
10/14/00	0.9958506224	Rep	
10/15/00	0.5137254902	Dem	
10/15/00	0.003846153846	Reform	
10/15/00	0.9959839357	Rep	
10/16/00	0.4739249771	Dem	
10/16/00	0.003565062389	Reform	
10/16/00	0.9982638889	Rep	
10/17/00	0.508644222	Dem	
10/17/00	0.001782531194	Reform	
10/17/00	0.9981515712	Rep	
10/18/00	0.5308056872	Dem	
10/18/00	0.001919385797	Reform	
10/18/00	0.997983871	Rep	
10/19/00	0.4976076555	Dem	
10/19/00	0.002036659878	Reform	
10/19/00	0.9980988593	Rep	
10/20/00	0.4622641509	Dem	
10/20/00	0.002150537634	Reform	
10/20/00	0.9982486865	Rep	
10/21/00	0.4260789715	Dem	
10/21/00	0.002403846154	Reform	
10/21/00	1	Rep	
10/22/00	0.3789954338	Dem	
10/22/00	0	Reform	
10/22/00	0.9985315712	Rep	
10/23/00	0.3905841325	Dem	
10/23/00	0.002150537634	Reform	
10/23/00	0.9985714286	Rep	
10/24/00	0.4165170557	Dem	
10/24/00	0.002032520325	Reform	
10/24/00	0.9984639017	Rep	
10/25/00	0.4500458295	Dem	
10/25/00	0.002247191011	Reform	
10/25/00	0.9983361065	Rep	
10/26/00	0.4256951103	Dem	
10/26/00	0.002341920375	Reform	
10/26/00	0.9983333333	Rep	
10/27/00	0.4072657744	Dem	
10/27/00	0.0025	Reform	
10/27/00	0.998389694	Rep	
10/28/00	0.3481675393	Dem	
10/28/00	0.002808988764	Reform	
10/28/00	0.9986631016	Rep	
10/29/00	0.3400383142	Dem	
10/29/00	0.002659574468	Reform	
10/29/00	0.9985507246	Rep	
10/30/00	0.3534401508	Dem	
10/30/00	0.0025	Reform	
10/30/00	0.9985443959	Rep	
10/31/00	0.3858800774	Dem	
10/31/00	0.002638522427	Reform	
10/31/00	0.998427673	Rep
